id,input_text,label,bucket,group
5d991cbec1575df8,[SUBJECT] Radiohead [CANDIDATE] Coldplay [CONTEXT] Coldplay were influenced by Radiohead's early albums.,0,direction_reversed,rev||6426988627867e5c8af1
1384806864b66614,[SUBJECT] Coldplay [CANDIDATE] Radiohead [CONTEXT] Coldplay were influenced by Radiohead's early albums.,1,direction_correct,rev||6426988627867e5c8af1
c124afb6a21e265f,[SUBJECT] Talking Heads [CANDIDATE] Radiohead [CONTEXT] Radiohead have cited Talking Heads as an influence on their approach to rhythm and texture.,0,direction_reversed,rev||0ff0231a01880d1462bc
de155764c607af2e,[SUBJECT] Radiohead [CANDIDATE] Talking Heads [CONTEXT] Radiohead have cited Talking Heads as an influence on their approach to rhythm and texture.,1,direction_correct,rev||0ff0231a01880d1462bc
41eca8a2b3c2b594,[SUBJECT] Talking Heads [CANDIDATE] LCD Soundsystem [CONTEXT] LCD Soundsystem drew heavy inspiration from Talking Heads.,0,direction_reversed,rev||8e40507f66171c6cff1a
628844f1e2d15397,[SUBJECT] LCD Soundsystem [CANDIDATE] Talking Heads [CONTEXT] LCD Soundsystem drew heavy inspiration from Talking Heads.,1,direction_correct,rev||8e40507f66171c6cff1a
62d6208bac82b32b,[SUBJECT] Michael Jackson [CANDIDATE] Justin Timberlake [CONTEXT] Justin Timberlake was influenced by the performance style of Michael Jackson.,0,direction_reversed,rev||4097f7f7766ed34a0353
abadda0f6e2e91ed,[SUBJECT] Justin Timberlake [CANDIDATE] Michael Jackson [CONTEXT] Justin Timberlake was influenced by the performance style of Michael Jackson.,1,direction_correct,rev||4097f7f7766ed34a0353
d2bfe134d774391a,[SUBJECT] Nas [CANDIDATE] Logic [CONTEXT] Logic cited Nas as an influence on his storytelling.,0,direction_reversed,rev||80421c8e4fb5e4cb37d5
9ece49d33e13193d,[SUBJECT] Logic [CANDIDATE] Nas [CONTEXT] Logic cited Nas as an influence on his storytelling.,1,direction_correct,rev||80421c8e4fb5e4cb37d5
75cdf006b4b96db2,[SUBJECT] The Smiths [CANDIDATE] Radiohead [CONTEXT] Radiohead were influenced by the songwriting of the Smiths.,0,direction_reversed,rev||f9871a648b3ea521a777
00cdfe46be19febb,[SUBJECT] Radiohead [CANDIDATE] The Smiths [CONTEXT] Radiohead were influenced by the songwriting of the Smiths.,1,direction_correct,rev||f9871a648b3ea521a777
5c17ac28e9acdb83,[SUBJECT] The Smiths [CANDIDATE] Arctic Monkeys [CONTEXT] Arctic Monkeys cited the Smiths as an influence.,0,direction_reversed,rev||6fa4979df62cc284a73d
9701aaec437cc85e,[SUBJECT] Arctic Monkeys [CANDIDATE] The Smiths [CONTEXT] Arctic Monkeys cited the Smiths as an influence.,1,direction_correct,rev||6fa4979df62cc284a73d
da67d2f8aef346a1,[SUBJECT] Cocteau Twins [CANDIDATE] Slowdive [CONTEXT] Slowdive were influenced by the ethereal sound of Cocteau Twins.,0,direction_reversed,rev||379563e185ef42503afe
0c26381f15d56ba5,[SUBJECT] Slowdive [CANDIDATE] Cocteau Twins [CONTEXT] Slowdive were influenced by the ethereal sound of Cocteau Twins.,1,direction_correct,rev||379563e185ef42503afe
b26747e28aa34201,[SUBJECT] Cocteau Twins [CANDIDATE] Beach House [CONTEXT] Beach House cited Cocteau Twins as an influence.,0,direction_reversed,rev||26cea76e9f7c9c0741b3
6071806773bfd73d,[SUBJECT] Beach House [CANDIDATE] Cocteau Twins [CONTEXT] Beach House cited Cocteau Twins as an influence.,1,direction_correct,rev||26cea76e9f7c9c0741b3
a61f3218b2612c4c,[SUBJECT] My Bloody Valentine [CANDIDATE] Radiohead [CONTEXT] Radiohead were influenced by My Bloody Valentine's use of texture.,0,direction_reversed,rev||d652861194a5e27f8d43
fa86d0b685784618,[SUBJECT] Radiohead [CANDIDATE] My Bloody Valentine [CONTEXT] Radiohead were influenced by My Bloody Valentine's use of texture.,1,direction_correct,rev||d652861194a5e27f8d43
2194a8191cc67843,[SUBJECT] My Bloody Valentine [CANDIDATE] Slowdive [CONTEXT] Slowdive have acknowledged the influence of My Bloody Valentine.,0,direction_reversed,rev||31249b31b0a2739f2e02
634f3803593fe46a,[SUBJECT] Slowdive [CANDIDATE] My Bloody Valentine [CONTEXT] Slowdive have acknowledged the influence of My Bloody Valentine.,1,direction_correct,rev||31249b31b0a2739f2e02
d4587a175bf968e8,[SUBJECT] Brian Eno [CANDIDATE] James Blake [CONTEXT] James Blake has cited Brian Eno as an influence.,0,direction_reversed,rev||fdb9a49bfe66de72120c
f716109803bba92e,[SUBJECT] James Blake [CANDIDATE] Brian Eno [CONTEXT] James Blake has cited Brian Eno as an influence.,1,direction_correct,rev||fdb9a49bfe66de72120c
c633d7a0baca058d,[SUBJECT] Kraftwerk [CANDIDATE] New Order [CONTEXT] New Order were influenced by Kraftwerk's electronic approach.,0,direction_reversed,rev||eefce2440ac49e1dba00
7dfdf2ff0778fdf6,[SUBJECT] New Order [CANDIDATE] Kraftwerk [CONTEXT] New Order were influenced by Kraftwerk's electronic approach.,1,direction_correct,rev||eefce2440ac49e1dba00
3f580071a56f2c21,[SUBJECT] Radiohead [CANDIDATE] Thom Yorke [CONTEXT] Thom Yorke's solo work was influenced by Radiohead.,0,direction_reversed,rev||503c99a2f43f788699be
4f0a0529a21c2083,[SUBJECT] Thom Yorke [CANDIDATE] Radiohead [CONTEXT] Thom Yorke's solo work was influenced by Radiohead.,1,direction_correct,rev||503c99a2f43f788699be
53ad1b7f6e71a032,"[SUBJECT] Black Sabbath [CANDIDATE] Soundgarden [CONTEXT] Soundgarden were influenced by the dark, heavy sound pioneered by Black Sabbath.",0,direction_reversed,rev||e536ff8f80e29669151f
b39b68365f2a580a,"[SUBJECT] Soundgarden [CANDIDATE] Black Sabbath [CONTEXT] Soundgarden were influenced by the dark, heavy sound pioneered by Black Sabbath.",1,direction_correct,rev||e536ff8f80e29669151f
5999692cbab09dfa,[SUBJECT] Black Sabbath [CANDIDATE] Electric Wizard [CONTEXT] Electric Wizard built their sound on the influence of Black Sabbath.,0,direction_reversed,rev||e19d71edb1d0aa8b6c23
ed9b70bee0522b09,[SUBJECT] Electric Wizard [CANDIDATE] Black Sabbath [CONTEXT] Electric Wizard built their sound on the influence of Black Sabbath.,1,direction_correct,rev||e19d71edb1d0aa8b6c23
4687ba8d51adef42,[SUBJECT] Jimi Hendrix [CANDIDATE] Stevie Ray Vaughan [CONTEXT] Stevie Ray Vaughan was deeply influenced by the guitar work of Jimi Hendrix.,0,direction_reversed,rev||c06d6053eae6f1f5f827
a0d3f72105576042,[SUBJECT] Stevie Ray Vaughan [CANDIDATE] Jimi Hendrix [CONTEXT] Stevie Ray Vaughan was deeply influenced by the guitar work of Jimi Hendrix.,1,direction_correct,rev||c06d6053eae6f1f5f827
4ff64698cc7de8da,[SUBJECT] Jimi Hendrix [CANDIDATE] Prince [CONTEXT] Prince frequently referenced Jimi Hendrix as an inspiration.,0,direction_reversed,rev||58e89a1d8547f63fc630
8ce9a9b2ceddbde1,[SUBJECT] Prince [CANDIDATE] Jimi Hendrix [CONTEXT] Prince frequently referenced Jimi Hendrix as an inspiration.,1,direction_correct,rev||58e89a1d8547f63fc630
c485c9a8e448b11d,[SUBJECT] Bob Marley [CANDIDATE] Lauryn Hill [CONTEXT] Lauryn Hill has cited Bob Marley as an influence on her music and message.,0,direction_reversed,rev||34a5b5086ef98938c667
bd86a928952018dd,[SUBJECT] Lauryn Hill [CANDIDATE] Bob Marley [CONTEXT] Lauryn Hill has cited Bob Marley as an influence on her music and message.,1,direction_correct,rev||34a5b5086ef98938c667
d7d671dd233220f5,[SUBJECT] Bob Marley [CANDIDATE] The Police [CONTEXT] The Police incorporated reggae elements influenced by Bob Marley.,0,direction_reversed,rev||fca174232519cd2d13cc
6bc79e3a7d1a692f,[SUBJECT] The Police [CANDIDATE] Bob Marley [CONTEXT] The Police incorporated reggae elements influenced by Bob Marley.,1,direction_correct,rev||fca174232519cd2d13cc
f473bf1e6ec68b8b,[SUBJECT] Public Enemy [CANDIDATE] Kendrick Lamar [CONTEXT] Kendrick Lamar has spoken about the influence of Public Enemy.,0,direction_reversed,rev||8e1cdbe10efe7b362f73
3e20de8f060057d8,[SUBJECT] Kendrick Lamar [CANDIDATE] Public Enemy [CONTEXT] Kendrick Lamar has spoken about the influence of Public Enemy.,1,direction_correct,rev||8e1cdbe10efe7b362f73
6b3a128fd6753d1b,[SUBJECT] Public Enemy [CANDIDATE] Run the Jewels [CONTEXT] Run the Jewels drew inspiration from the confrontational style of Public Enemy.,0,direction_reversed,rev||3dfeda36ae79613ad83f
d6a7f0b3c48ca754,[SUBJECT] Run the Jewels [CANDIDATE] Public Enemy [CONTEXT] Run the Jewels drew inspiration from the confrontational style of Public Enemy.,1,direction_correct,rev||3dfeda36ae79613ad83f
4fddad9e18bee822,[SUBJECT] Run-D.M.C. [CANDIDATE] LL Cool J [CONTEXT] LL Cool J has acknowledged the influence of Run-D.M.C.,0,direction_reversed,rev||6ce8151b2a8ae023983c
79bfd2a511408a61,[SUBJECT] LL Cool J [CANDIDATE] Run-D.M.C. [CONTEXT] LL Cool J has acknowledged the influence of Run-D.M.C.,1,direction_correct,rev||6ce8151b2a8ae023983c
cfcec296e690facc,[SUBJECT] The Clash [CANDIDATE] U2 [CONTEXT] Early U2 records reflected the influence of the Clash.,0,direction_reversed,rev||de256cec86c3b11ef105
0515cb0a70702407,[SUBJECT] U2 [CANDIDATE] The Clash [CONTEXT] Early U2 records reflected the influence of the Clash.,1,direction_correct,rev||de256cec86c3b11ef105
faef704277436eb6,[SUBJECT] Joy Division [CANDIDATE] The Cure [CONTEXT] The Cure were influenced by the bleak atmosphere of Joy Division.,0,direction_reversed,rev||4fe02d3b99e3f1b7770b
b1fa68a67df14857,[SUBJECT] The Cure [CANDIDATE] Joy Division [CONTEXT] The Cure were influenced by the bleak atmosphere of Joy Division.,1,direction_correct,rev||4fe02d3b99e3f1b7770b
3354cee5ebe435a0,[SUBJECT] Joy Division [CANDIDATE] The National [CONTEXT] The National’s early work shows the influence of Joy Division.,0,direction_reversed,rev||12829669ac05a54caab7
235931ebf918a180,[SUBJECT] The National [CANDIDATE] Joy Division [CONTEXT] The National’s early work shows the influence of Joy Division.,1,direction_correct,rev||12829669ac05a54caab7
8b6b8daa507fb1d4,[SUBJECT] The Velvet Underground [CANDIDATE] David Bowie [CONTEXT] David Bowie was influenced by the experimental work of the Velvet Underground.,0,direction_reversed,rev||1a61046734e83c222d50
dd5ee5e2ed29c0cb,[SUBJECT] David Bowie [CANDIDATE] The Velvet Underground [CONTEXT] David Bowie was influenced by the experimental work of the Velvet Underground.,1,direction_correct,rev||1a61046734e83c222d50
378b8dfc55d65001,[SUBJECT] Can [CANDIDATE] Radiohead [CONTEXT] Radiohead were influenced by the experimental rock of Can.,0,direction_reversed,rev||bd81063814856483cddf
4475c9ea6adc1b16,[SUBJECT] Radiohead [CANDIDATE] Can [CONTEXT] Radiohead were influenced by the experimental rock of Can.,1,direction_correct,rev||bd81063814856483cddf
b775662b4d3a0148,[SUBJECT] Can [CANDIDATE] Talking Heads [CONTEXT] Talking Heads drew inspiration from Can’s rhythmic experimentation.,0,direction_reversed,rev||772d7979f37efb564b3d
ff3d8b71c74d30fd,[SUBJECT] Talking Heads [CANDIDATE] Can [CONTEXT] Talking Heads drew inspiration from Can’s rhythmic experimentation.,1,direction_correct,rev||772d7979f37efb564b3d
0db89153d052a81c,[SUBJECT] Can [CANDIDATE] LCD Soundsystem [CONTEXT] LCD Soundsystem cited Can as an influence.,0,direction_reversed,rev||5ffedbcfa78d30e8c508
6fd8a0c4fffb8e08,[SUBJECT] LCD Soundsystem [CANDIDATE] Can [CONTEXT] LCD Soundsystem cited Can as an influence.,1,direction_correct,rev||5ffedbcfa78d30e8c508
1e8847ea164173c0,[SUBJECT] Miles Davis [CANDIDATE] Radiohead [CONTEXT] Radiohead drew inspiration from the electric period of Miles Davis.,0,direction_reversed,rev||7ebaaf79592e7ec76891
d556a3e53873abcb,[SUBJECT] Radiohead [CANDIDATE] Miles Davis [CONTEXT] Radiohead drew inspiration from the electric period of Miles Davis.,1,direction_correct,rev||7ebaaf79592e7ec76891
c4716b0a208784ee,[SUBJECT] Miles Davis [CANDIDATE] Herbie Hancock [CONTEXT] Herbie Hancock’s style was shaped by his work with Miles Davis.,0,direction_reversed,rev||eec4a288532013081cf5
e54901eaf4e00b46,[SUBJECT] Herbie Hancock [CANDIDATE] Miles Davis [CONTEXT] Herbie Hancock’s style was shaped by his work with Miles Davis.,1,direction_correct,rev||eec4a288532013081cf5
305654a216344e35,[SUBJECT] John Coltrane [CANDIDATE] Pharoah Sanders [CONTEXT] Pharoah Sanders was influenced by John Coltrane’s spiritual jazz.,0,direction_reversed,rev||3ee24b305946eea5113e
0bc2664413537d9d,[SUBJECT] Pharoah Sanders [CANDIDATE] John Coltrane [CONTEXT] Pharoah Sanders was influenced by John Coltrane’s spiritual jazz.,1,direction_correct,rev||3ee24b305946eea5113e
084b2b62db7ec7ef,[SUBJECT] James Brown [CANDIDATE] Michael Jackson [CONTEXT] Michael Jackson drew inspiration from James Brown.,0,direction_reversed,rev||ca0394c47ad20ef5fb42
24a775ade68231b4,[SUBJECT] Michael Jackson [CANDIDATE] James Brown [CONTEXT] Michael Jackson drew inspiration from James Brown.,1,direction_correct,rev||ca0394c47ad20ef5fb42
a77bf1ddd578ada7,[SUBJECT] Neil Young [CANDIDATE] Radiohead [CONTEXT] Radiohead cited Neil Young as an influence on their guitar work.,0,direction_reversed,rev||2c536c89d58eb9572203
3cadabd2b57fa71c,[SUBJECT] Radiohead [CANDIDATE] Neil Young [CONTEXT] Radiohead cited Neil Young as an influence on their guitar work.,1,direction_correct,rev||2c536c89d58eb9572203
048fa779ce89f1be,[SUBJECT] The Beach Boys [CANDIDATE] Fleet Foxes [CONTEXT] Fleet Foxes drew inspiration from the Beach Boys’ layered harmonies.,0,direction_reversed,rev||dbf77a0b62ecb1e67ce4
3906811cf5a693ed,[SUBJECT] Fleet Foxes [CANDIDATE] The Beach Boys [CONTEXT] Fleet Foxes drew inspiration from the Beach Boys’ layered harmonies.,1,direction_correct,rev||dbf77a0b62ecb1e67ce4
0af9c747a28fc435,[SUBJECT] Marvin Gaye [CANDIDATE] The Weeknd [CONTEXT] The Weeknd has acknowledged Marvin Gaye as an influence.,0,direction_reversed,rev||0fb2f67943c7b069117f
775799add288af51,[SUBJECT] The Weeknd [CANDIDATE] Marvin Gaye [CONTEXT] The Weeknd has acknowledged Marvin Gaye as an influence.,1,direction_correct,rev||0fb2f67943c7b069117f
39175f21c08fd9c2,[SUBJECT] Stevie Wonder [CANDIDATE] Alicia Keys [CONTEXT] Alicia Keys has frequently cited Stevie Wonder as an influence.,0,direction_reversed,rev||f52c4a6ab735a4f8c1ab
e0b58a10237cb533,[SUBJECT] Alicia Keys [CANDIDATE] Stevie Wonder [CONTEXT] Alicia Keys has frequently cited Stevie Wonder as an influence.,1,direction_correct,rev||f52c4a6ab735a4f8c1ab
264ee59c5b1ffa44,[SUBJECT] Talking Heads [CANDIDATE] St. Vincent [CONTEXT] St. Vincent has cited Talking Heads as an influence on her rhythmic guitar work.,0,direction_reversed,rev||4ba50f369feaa79183f4
a9f6e5de6340ff83,[SUBJECT] St. Vincent [CANDIDATE] Talking Heads [CONTEXT] St. Vincent has cited Talking Heads as an influence on her rhythmic guitar work.,1,direction_correct,rev||4ba50f369feaa79183f4
c2846a9e20e279d8,[SUBJECT] Talking Heads [CANDIDATE] Vampire Weekend [CONTEXT] Vampire Weekend drew inspiration from Talking Heads’ art-pop sensibility.,0,direction_reversed,rev||b976c4e45e42e94a5b43
a8f89d5c15ee042e,[SUBJECT] Vampire Weekend [CANDIDATE] Talking Heads [CONTEXT] Vampire Weekend drew inspiration from Talking Heads’ art-pop sensibility.,1,direction_correct,rev||b976c4e45e42e94a5b43
8dc30e0f7ad04868,[SUBJECT] Talking Heads [CANDIDATE] Foals [CONTEXT] Foals have cited Talking Heads as an influence.,0,direction_reversed,rev||8f9e34ae297559458f12
16ff253295484a79,[SUBJECT] Foals [CANDIDATE] Talking Heads [CONTEXT] Foals have cited Talking Heads as an influence.,1,direction_correct,rev||8f9e34ae297559458f12
96340fed58140b01,[SUBJECT] Kate Bush [CANDIDATE] Björk [CONTEXT] Björk has frequently cited Kate Bush as an influence.,0,direction_reversed,rev||cc341f4ed47308577f44
48d334533b9124cd,[SUBJECT] Björk [CANDIDATE] Kate Bush [CONTEXT] Björk has frequently cited Kate Bush as an influence.,1,direction_correct,rev||cc341f4ed47308577f44
1b5f32513501683b,[SUBJECT] Kate Bush [CANDIDATE] St. Vincent [CONTEXT] St. Vincent has acknowledged the influence of Kate Bush.,0,direction_reversed,rev||23d23523abc54d624a32
e82a7c18ee5bdc97,[SUBJECT] St. Vincent [CANDIDATE] Kate Bush [CONTEXT] St. Vincent has acknowledged the influence of Kate Bush.,1,direction_correct,rev||23d23523abc54d624a32
3a95715767616d57,[SUBJECT] The Smiths [CANDIDATE] Jeff Buckley [CONTEXT] Jeff Buckley was influenced by the songwriting of the Smiths.,0,direction_reversed,rev||f3dbc97d69011c472a53
ec5ceaafc2077470,[SUBJECT] Jeff Buckley [CANDIDATE] The Smiths [CONTEXT] Jeff Buckley was influenced by the songwriting of the Smiths.,1,direction_correct,rev||f3dbc97d69011c472a53
2b9dfe2b42edb2a7,[SUBJECT] The Smiths [CANDIDATE] The National [CONTEXT] The National cited the Smiths as an influence on their lyrical style.,0,direction_reversed,rev||b01dc063cc231f43127c
ae602b05784b1710,[SUBJECT] The National [CANDIDATE] The Smiths [CONTEXT] The National cited the Smiths as an influence on their lyrical style.,1,direction_correct,rev||b01dc063cc231f43127c
b85187fd67b475e3,[SUBJECT] The Smiths [CANDIDATE] Belle and Sebastian [CONTEXT] Belle and Sebastian were influenced by the work of the Smiths.,0,direction_reversed,rev||ed5ed3725d812cbc53f7
6c352d545a3e2d9a,[SUBJECT] Belle and Sebastian [CANDIDATE] The Smiths [CONTEXT] Belle and Sebastian were influenced by the work of the Smiths.,1,direction_correct,rev||ed5ed3725d812cbc53f7
f258c7b43f0b062c,[SUBJECT] Radiohead [CANDIDATE] James Blake [CONTEXT] James Blake has cited Radiohead as an influence.,0,direction_reversed,rev||24dea0bc4c51c8dbd4f5
e9401afc30f47aaa,[SUBJECT] James Blake [CANDIDATE] Radiohead [CONTEXT] James Blake has cited Radiohead as an influence.,1,direction_correct,rev||24dea0bc4c51c8dbd4f5
bbf84d70896aefad,[SUBJECT] Radiohead [CANDIDATE] Alt-J [CONTEXT] Alt-J have acknowledged the influence of Radiohead.,0,direction_reversed,rev||245d2cc610e0202a31c7
b45ddd9352bfba7f,[SUBJECT] Alt-J [CANDIDATE] Radiohead [CONTEXT] Alt-J have acknowledged the influence of Radiohead.,1,direction_correct,rev||245d2cc610e0202a31c7
d69a0565e329a24a,[SUBJECT] Aphex Twin [CANDIDATE] SOPHIE [CONTEXT] SOPHIE drew inspiration from the experimental electronic work of Aphex Twin.,0,direction_reversed,rev||064904c82e37be76664c
296c44114e4071dd,[SUBJECT] SOPHIE [CANDIDATE] Aphex Twin [CONTEXT] SOPHIE drew inspiration from the experimental electronic work of Aphex Twin.,1,direction_correct,rev||064904c82e37be76664c
18cb661b785ad20f,[SUBJECT] Jay-Z [CANDIDATE] J. Cole [CONTEXT] J. Cole has cited Jay-Z as an influence.,0,direction_reversed,rev||6bb4b46ac4e59a1cc281
91d8be44f332c4f8,[SUBJECT] J. Cole [CANDIDATE] Jay-Z [CONTEXT] J. Cole has cited Jay-Z as an influence.,1,direction_correct,rev||6bb4b46ac4e59a1cc281
587330728b8ed32e,[SUBJECT] Jay-Z [CANDIDATE] Big Sean [CONTEXT] Big Sean cited Jay-Z as an inspiration.,0,direction_reversed,rev||db12d8d4e55334cda41b
c612be687faab283,[SUBJECT] Big Sean [CANDIDATE] Jay-Z [CONTEXT] Big Sean cited Jay-Z as an inspiration.,1,direction_correct,rev||db12d8d4e55334cda41b
4d5f3ec5a8280e98,[SUBJECT] OutKast [CANDIDATE] Kendrick Lamar [CONTEXT] Kendrick Lamar has cited OutKast as an influence.,0,direction_reversed,rev||1d128187cbcc2673ea34
6896916b27970aee,[SUBJECT] Kendrick Lamar [CANDIDATE] OutKast [CONTEXT] Kendrick Lamar has cited OutKast as an influence.,1,direction_correct,rev||1d128187cbcc2673ea34
351b4875ae46a8d5,[SUBJECT] Daft Punk [CANDIDATE] LCD Soundsystem [CONTEXT] LCD Soundsystem cited Daft Punk as an influence.,0,direction_reversed,rev||fd13ab736a7141aa577d
baab65a871ad10a6,[SUBJECT] LCD Soundsystem [CANDIDATE] Daft Punk [CONTEXT] LCD Soundsystem cited Daft Punk as an influence.,1,direction_correct,rev||fd13ab736a7141aa577d
b2ed18aba96a2522,[SUBJECT] Daft Punk [CANDIDATE] Calvin Harris [CONTEXT] Calvin Harris acknowledged the influence of Daft Punk.,0,direction_reversed,rev||4dcf1f391dbfe3568c27
5a3acff7e8a5d0c6,[SUBJECT] Calvin Harris [CANDIDATE] Daft Punk [CONTEXT] Calvin Harris acknowledged the influence of Daft Punk.,1,direction_correct,rev||4dcf1f391dbfe3568c27
9a2e5bdd864996f6,[SUBJECT] Metallica [CANDIDATE] Avenged Sevenfold [CONTEXT] Avenged Sevenfold cited Metallica as an influence.,0,direction_reversed,rev||6150ffdc077e9f343762
8d31187f8826567f,[SUBJECT] Avenged Sevenfold [CANDIDATE] Metallica [CONTEXT] Avenged Sevenfold cited Metallica as an influence.,1,direction_correct,rev||6150ffdc077e9f343762
e3c8e90c6375104f,[SUBJECT] Metallica [CANDIDATE] Trivium [CONTEXT] Trivium were influenced by the work of Metallica.,0,direction_reversed,rev||42f017a8667a92a8c9c6
24d2af40234c948a,[SUBJECT] Trivium [CANDIDATE] Metallica [CONTEXT] Trivium were influenced by the work of Metallica.,1,direction_correct,rev||42f017a8667a92a8c9c6
9e7dc36bd79a1fb6,[SUBJECT] Metallica [CANDIDATE] Slipknot [CONTEXT] Members of Slipknot have cited Metallica as an influence.,0,direction_reversed,rev||7590aa6df618990ab7cc
b092f274ffd1ca3d,[SUBJECT] Slipknot [CANDIDATE] Metallica [CONTEXT] Members of Slipknot have cited Metallica as an influence.,1,direction_correct,rev||7590aa6df618990ab7cc
65beddd27fddec6a,[SUBJECT] Black Sabbath [CANDIDATE] Sleep [CONTEXT] Sleep were heavily influenced by Black Sabbath.,0,direction_reversed,rev||13865aa5d0596734d424
a4c4e44dc9689660,[SUBJECT] Sleep [CANDIDATE] Black Sabbath [CONTEXT] Sleep were heavily influenced by Black Sabbath.,1,direction_correct,rev||13865aa5d0596734d424
7d28e599f5447f88,[SUBJECT] Billie Holiday [CANDIDATE] Erykah Badu [CONTEXT] Erykah Badu’s phrasing and jazz-inflected vocals are deeply rooted in the influence of Billie Holiday.,0,direction_reversed,rev||747de833fa397d7fbd57
089722e0d69465f9,[SUBJECT] Erykah Badu [CANDIDATE] Billie Holiday [CONTEXT] Erykah Badu’s phrasing and jazz-inflected vocals are deeply rooted in the influence of Billie Holiday.,1,direction_correct,rev||747de833fa397d7fbd57
ef8b7db4100f0626,[SUBJECT] Joni Mitchell [CANDIDATE] Taylor Swift [CONTEXT] Taylor Swift’s autobiographical approach to songwriting was significantly influenced by the work of Joni Mitchell.,0,direction_reversed,rev||883468efdbf4becfa831
d4aded7f551c9cdb,[SUBJECT] Taylor Swift [CANDIDATE] Joni Mitchell [CONTEXT] Taylor Swift’s autobiographical approach to songwriting was significantly influenced by the work of Joni Mitchell.,1,direction_correct,rev||883468efdbf4becfa831
d6dc2f55bbeab244,[SUBJECT] Siouxsie and the Banshees [CANDIDATE] LCD Soundsystem [CONTEXT] James Murphy has acknowledged the influence of Siouxsie and the Banshees on the post-punk elements of LCD Soundsystem’s music.,0,direction_reversed,rev||d83b7f58c35fa0b5568b
96b4fe98acdfca4c,[SUBJECT] LCD Soundsystem [CANDIDATE] Siouxsie and the Banshees [CONTEXT] James Murphy has acknowledged the influence of Siouxsie and the Banshees on the post-punk elements of LCD Soundsystem’s music.,1,direction_correct,rev||d83b7f58c35fa0b5568b
31930972ca7675b7,[SUBJECT] New Order [CANDIDATE] M83 [CONTEXT] Anthony Gonzalez has cited the melodic synth-pop of New Order as a primary inspiration for the sound of M83.,0,direction_reversed,rev||dad22d71e89860a8a1b5
1aa2b675a66d7341,[SUBJECT] M83 [CANDIDATE] New Order [CONTEXT] Anthony Gonzalez has cited the melodic synth-pop of New Order as a primary inspiration for the sound of M83.,1,direction_correct,rev||dad22d71e89860a8a1b5
